Year,Month,dewey,counts
2012,11-01,300,590
2012,11-01,400,30
2012,11-01,500,267
2012,11-01,600,867
2012,11-01,700,1296
2012,11-01,800,269
2012,11-01,900,362
2012,11-02,0,4142
2012,11-02,100,107
2012,11-02,200,89
2012,11-02,300,382
2012,11-02,400,51
2012,11-02,500,219
2012,11-02,600,568
2012,11-02,700,784
2012,11-02,800,180
2012,11-02,900,319
2012,11-03,0,7859
2012,11-03,100,190
2012,11-03,200,131
2012,11-03,300,789
2012,11-03,400,51
2012,11-03,500,410
2012,11-03,600,1196
2012,11-03,700,1948
2012,11-03,800,333
2012,11-03,900,576
2012,11-04,0,3192
2012,11-04,100,78
2012,11-04,200,81
2012,11-04,300,295
2012,11-04,400,31
2012,11-04,500,203
2012,11-04,600,501
2012,11-04,700,839
2012,11-04,800,155
2012,11-04,900,211
2012,11-05,0,6240
2012,11-05,100,181
2012,11-05,200,116
2012,11-05,300,621
2012,11-05,400,58
2012,11-05,500,316
2012,11-05,600,989
2012,11-05,700,1418
2012,11-05,800,240
2012,11-05,900,474
2012,11-06,0,5540
2012,11-06,100,135
2012,11-06,200,85
2012,11-06,300,532
2012,11-06,400,42
2012,11-06,500,264
2012,11-06,600,758
2012,11-06,700,1159
2012,11-06,800,237
2012,11-06,900,367
2012,11-07,0,5563
2012,11-07,100,152
2012,11-07,200,112
2012,11-07,300,535
2012,11-07,400,53
2012,11-07,500,336
2012,11-07,600,812
2012,11-07,700,1296
2012,11-07,800,267
2012,11-07,900,351
2012,11-08,0,5434
2012,11-08,100,165
2012,11-08,200,111
2012,11-08,300,576
2012,11-08,400,65
2012,11-08,500,318
2012,11-08,600,921
2012,11-08,700,1272
2012,11-08,800,235
2012,11-08,900,417
2012,11-09,0,3996
2012,11-09,100,116
2012,11-09,200,90
2012,11-09,300,426
2012,11-09,400,17
2012,11-09,500,187
2012,11-09,600,542
2012,11-09,700,858
2012,11-09,800,178
2012,11-09,900,316
2012,11-10,0,6899
2012,11-10,100,193
2012,11-10,200,135
2012,11-10,300,738
2012,11-10,400,70
2012,11-10,500,406
2012,11-10,600,1081
2012,11-10,700,1817
2012,11-10,800,308
2012,11-10,900,516
2012,11-12,0,5856
2012,11-12,100,135
2012,11-12,200,106
2012,11-12,300,500
2012,11-12,400,37
2012,11-12,500,296
2012,11-12,600,797
2012,11-12,700,1363
2012,11-12,800,240
2012,11-12,900,454
2012,11-13,0,7001
2012,11-13,100,190
2012,11-13,200,138
2012,11-13,300,645
2012,11-13,400,46
2012,11-13,500,343
2012,11-13,600,984
2012,11-13,700,1561
2012,11-13,800,278
2012,11-13,900,414
2012,11-14,0,5915
2012,11-14,100,146
2012,11-14,200,127
2012,11-14,300,654
2012,11-14,400,80
2012,11-14,500,279
2012,11-14,600,963
2012,11-14,700,1446
2012,11-14,800,244
2012,11-14,900,475
2012,11-15,0,5536
2012,11-15,100,162
2012,11-15,200,126
2012,11-15,300,519
2012,11-15,400,30
2012,11-15,500,267
2012,11-15,600,832
2012,11-15,700,1214
2012,11-15,800,246
2012,11-15,900,412
2012,11-16,0,3716
2012,11-16,100,94
2012,11-16,200,68
2012,11-16,300,372
2012,11-16,400,26
2012,11-16,500,133
2012,11-16,600,504
2012,11-16,700,856
2012,11-16,800,157
2012,11-16,900,340
2012,11-17,0,7594
2012,11-17,100,200
2012,11-17,200,153
2012,11-17,300,790
2012,11-17,400,68
2012,11-17,500,402
2012,11-17,600,1186
2012,11-17,700,1897
2012,11-17,800,364
2012,11-17,900,628
2012,11-18,0,3116
2012,11-18,100,74
2012,11-18,200,58
2012,11-18,300,325
2012,11-18,400,31
2012,11-18,500,150
2012,11-18,600,489
2012,11-18,700,975
2012,11-18,800,167
2012,11-18,900,308
2012,11-19,0,6631
2012,11-19,100,181
2012,11-19,200,103
2012,11-19,300,592
2012,11-19,400,54
2012,11-19,500,312
2012,11-19,600,861
2012,11-19,700,1485
2012,11-19,800,252
2012,11-19,900,438
2012,11-20,0,7143
2012,11-20,100,226
2012,11-20,200,149
2012,11-20,300,685
2012,11-20,400,39
2012,11-20,500,366
2012,11-20,600,1000
2012,11-20,700,1600
2012,11-20,800,383
2012,11-20,900,458
2012,11-21,0,6897
2012,11-21,100,169
2012,11-21,200,146
2012,11-21,300,706
2012,11-21,400,52
2012,11-21,500,287
2012,11-21,600,1006
2012,11-21,700,1733
2012,11-21,800,341
2012,11-21,900,529
2012,11-23,0,3572
2012,11-23,100,112
2012,11-23,200,66
2012,11-23,300,355
2012,11-23,400,28
2012,11-23,500,152
2012,11-23,600,490
2012,11-23,700,845
2012,11-23,800,143
2012,11-23,900,263
2012,11-24,0,5878
2012,11-24,100,170
2012,11-24,200,113
2012,11-24,300,545
2012,11-24,400,45
2012,11-24,500,316
2012,11-24,600,921
2012,11-24,700,1593
2012,11-24,800,337
2012,11-24,900,476
2012,11-25,0,3102
2012,11-25,100,84
2012,11-25,200,83
2012,11-25,300,291
2012,11-25,400,38
2012,11-25,500,185
2012,11-25,600,516
2012,11-25,700,841
2012,11-25,800,146
2012,11-25,900,236
2012,11-26,0,7053
2012,11-26,100,208
2012,11-26,200,159
2012,11-26,300,681
2012,11-26,400,54
2012,11-26,500,336
2012,11-26,600,1095
2012,11-26,700,1458
2012,11-26,800,371
2012,11-26,900,500
2012,11-27,0,5840
2012,11-27,100,179
2012,11-27,200,153
2012,11-27,300,594
2012,11-27,400,53
2012,11-27,500,280
2012,11-27,600,818
2012,11-27,700,1174
2012,11-27,800,298
2012,11-27,900,407
2012,11-28,0,5278
2012,11-28,100,173
2012,11-28,200,109
2012,11-28,300,535
2012,11-28,400,57
2012,11-28,500,299
2012,11-28,600,712
2012,11-28,700,1099
2012,11-28,800,271
2012,11-28,900,387
2012,11-29,0,5678
2012,11-29,100,181
2012,11-29,200,106
2012,11-29,300,631
2012,11-29,400,43
2012,11-29,500,264
2012,11-29,600,866
2012,11-29,700,1192
2012,11-29,800,251
2012,11-29,900,434
2012,11-30,0,3878
2012,11-30,100,90
2012,11-30,200,101
2012,11-30,300,453
2012,11-30,400,47
2012,11-30,500,175
2012,11-30,600,538
2012,11-30,700,783
2012,11-30,800,146
2012,11-30,900,332
2012,12-01,0,6868
2012,12-01,100,210
2012,12-01,200,160
2012,12-01,300,723
2012,12-01,400,65
2012,12-01,500,430
2012,12-01,600,1144
2012,12-01,700,1892
2012,12-01,800,348
2012,12-01,900,501
2012,12-02,0,2880
2012,12-02,100,69
2012,12-02,200,66
2012,12-02,300,275
2012,12-02,400,17
2012,12-02,500,152
2012,12-02,600,371
2012,12-02,700,826
2012,12-02,800,143
2012,12-02,900,232
2012,12-03,0,6109
2012,12-03,100,208
2012,12-03,200,159
2012,12-03,300,720
2012,12-03,400,65
2012,12-03,500,385
2012,12-03,600,1054
2012,12-03,700,1546
2012,12-03,800,286
2012,12-03,900,498
2012,12-04,0,5831
2012,12-04,100,155
2012,12-04,200,133
2012,12-04,300,568
2012,12-04,400,44
2012,12-04,500,249
2012,12-04,600,857
2012,12-04,700,1242
2012,12-04,800,271
2012,12-04,900,396
2012,12-05,0,5222
2012,12-05,100,181
2012,12-05,200,104
2012,12-05,300,562
2012,12-05,400,34
2012,12-05,500,239
2012,12-05,600,863
2012,12-05,700,1413
2012,12-05,800,280
2012,12-05,900,422
2012,12-06,0,5130
2012,12-06,100,152
2012,12-06,200,133
2012,12-06,300,526
2012,12-06,400,35
2012,12-06,500,308
2012,12-06,600,877
2012,12-06,700,1230
2012,12-06,800,278
2012,12-06,900,425
2012,12-07,0,3435
2012,12-07,100,132
2012,12-07,200,90
2012,12-07,300,333
2012,12-07,400,24
2012,12-07,500,149
2012,12-07,600,539
2012,12-07,700,684
2012,12-07,800,180
2012,12-07,900,279
2012,12-08,0,5865
2012,12-08,100,156
2012,12-08,200,123
2012,12-08,300,711
2012,12-08,400,63
2012,12-08,500,344
2012,12-08,600,1009
2012,12-08,700,1492
2012,12-08,800,322
2012,12-08,900,543
2012,12-09,0,2478
2012,12-09,100,77
2012,12-09,200,57
2012,12-09,300,263
2012,12-09,400,28
2012,12-09,500,131
2012,12-09,600,333
2012,12-09,700,704
2012,12-09,800,85
2012,12-09,900,231
2012,12-10,0,6044
2012,12-10,100,179
2012,12-10,200,167
2012,12-10,300,599
2012,12-10,400,46
2012,12-10,500,274
2012,12-10,600,897
2012,12-10,700,1456
2012,12-10,800,367
2012,12-10,900,478
2012,12-11,0,5578
2012,12-11,100,144
2012,12-11,200,117
2012,12-11,300,536
2012,12-11,400,67
2012,12-11,500,251
2012,12-11,600,880
2012,12-11,700,1089
2012,12-11,800,249
2012,12-11,900,419
2012,12-12,0,4814
2012,12-12,100,129
2012,12-12,200,87
2012,12-12,300,478
2012,12-12,400,46
2012,12-12,500,190
2012,12-12,600,831
2012,12-12,700,1135
2012,12-12,800,235
2012,12-12,900,356
2012,12-13,0,4538
2012,12-13,100,137
2012,12-13,200,103
2012,12-13,300,451
2012,12-13,400,37
2012,12-13,500,215
2012,12-13,600,780
2012,12-13,700,1053
2012,12-13,800,197
2012,12-13,900,357
2012,12-14,0,2945
2012,12-14,100,86
2012,12-14,200,83
2012,12-14,300,273
2012,12-14,400,29
2012,12-14,500,126
2012,12-14,600,541
2012,12-14,700,728
2012,12-14,800,158
2012,12-14,900,202
2012,12-15,0,5669
2012,12-15,100,187
2012,12-15,200,104
2012,12-15,300,565
2012,12-15,400,40
2012,12-15,500,307
2012,12-15,600,944
2012,12-15,700,1594
2012,12-15,800,312
2012,12-15,900,416
2012,12-16,0,2542
2012,12-16,100,47
2012,12-16,200,49
2012,12-16,300,220
2012,12-16,400,23
2012,12-16,500,119
2012,12-16,600,394
2012,12-16,700,581
2012,12-16,800,113
2012,12-16,900,154
2012,12-17,0,6319
2012,12-17,100,188
2012,12-17,200,133
2012,12-17,300,593
2012,12-17,400,71
2012,12-17,500,251
2012,12-17,600,910
2012,12-17,700,1507
2012,12-17,800,333
2012,12-17,900,498
2012,12-18,0,5361
2012,12-18,100,190
2012,12-18,200,95
2012,12-18,300,560
2012,12-18,400,47
2012,12-18,500,233
2012,12-18,600,792
2012,12-18,700,1325
2012,12-18,800,221
2012,12-18,900,369
2012,12-19,0,4494
2012,12-19,100,144
2012,12-19,200,74
2012,12-19,300,450
2012,12-19,400,24
2012,12-19,500,206
2012,12-19,600,691
2012,12-19,700,1024
2012,12-19,800,245
2012,12-19,900,334
2012,12-20,0,5359
2012,12-20,100,171
2012,12-20,200,110
2012,12-20,300,590
2012,12-20,400,53
2012,12-20,500,222
2012,12-20,600,915
2012,12-20,700,1315
2012,12-20,800,231
2012,12-20,900,383
2012,12-21,0,3748
2012,12-21,100,120
2012,12-21,200,77
2012,12-21,300,337
2012,12-21,400,30
2012,12-21,500,157
2012,12-21,600,562
2012,12-21,700,922
2012,12-21,800,158
2012,12-21,900,275
2012,12-22,0,6331
2012,12-22,100,187
2012,12-22,200,114
2012,12-22,300,562
2012,12-22,400,47
2012,12-22,500,261
2012,12-22,600,859
2012,12-22,700,1715
2012,12-22,800,296
2012,12-22,900,417
2012,12-23,0,2428
2012,12-23,100,105
2012,12-23,200,67
2012,12-23,300,261
2012,12-23,400,23
2012,12-23,500,110
2012,12-23,600,388
2012,12-23,700,826
2012,12-23,800,133
2012,12-23,900,203
2012,12-26,0,6150
2012,12-26,100,169
2012,12-26,200,133
2012,12-26,300,549
2012,12-26,400,45
2012,12-26,500,261
2012,12-26,600,863
2012,12-26,700,1353
2012,12-26,800,351
2012,12-26,900,496
2012,12-27,0,5296
2012,12-27,100,151
2012,12-27,200,106
2012,12-27,300,566
2012,12-27,400,47
2012,12-27,500,347
2012,12-27,600,845
2012,12-27,700,1427
2012,12-27,800,269
2012,12-27,900,405
2012,12-28,0,3638
2012,12-28,100,89
2012,12-28,200,79
2012,12-28,300,346
2012,12-28,400,35
2012,12-28,500,161
2012,12-28,600,577
2012,12-28,700,944
2012,12-28,800,212
2012,12-28,900,273
2012,12-29,0,5450
2012,12-29,100,167
2012,12-29,200,120
2012,12-29,300,578
2012,12-29,400,40
2012,12-29,500,289
2012,12-29,600,922
2012,12-29,700,1466
2012,12-29,800,257
2012,12-29,900,445
2012,12-30,0,2232
2012,12-30,100,66
2012,12-30,200,46
2012,12-30,300,246
2012,12-30,400,27
2012,12-30,500,131
2012,12-30,600,366
2012,12-30,700,677
2012,12-30,800,149
2012,12-30,900,208
2012,12-31,0,5399
2012,12-31,100,152
2012,12-31,200,117
2012,12-31,300,509
2012,12-31,400,54
2012,12-31,500,274
2012,12-31,600,857
2012,12-31,700,1356
2012,12-31,800,305
2012,12-31,900,395
2013,01-02,0,7298
2013,01-02,100,219
2013,01-02,200,150
2013,01-02,300,636
2013,01-02,400,49
2013,01-02,500,369
2013,01-02,600,1177
2013,01-02,700,1779
2013,01-02,800,325
2013,01-02,900,512
2013,01-03,0,6350
2013,01-03,100,171
2013,01-03,200,99
2013,01-03,300,659
2013,01-03,400,57
2013,01-03,500,439
2013,01-03,600,1014
2013,01-03,700,1582
2013,01-03,800,338
2013,01-03,900,482
2013,01-04,0,4547
2013,01-04,100,148
2013,01-04,200,98
2013,01-04,300,466
2013,01-04,400,38
2013,01-04,500,260
2013,01-04,600,736
2013,01-04,700,1075
2013,01-04,800,200
2013,01-04,900,349
2013,01-05,0,7363
2013,01-05,100,236
2013,01-05,200,176
2013,01-05,300,802
2013,01-05,400,76
2013,01-05,500,573
2013,01-05,600,1305
2013,01-05,700,1847
2013,01-05,800,340
2013,01-05,900,698
2013,01-06,0,4644
2013,01-06,100,130
2013,01-06,200,107
2013,01-06,300,433
2013,01-06,400,39
2013,01-06,500,254
2013,01-06,600,728
2013,01-06,700,1065
2013,01-06,800,239
2013,01-06,900,368
2013,01-07,0,6716
2013,01-07,100,198
2013,01-07,200,132
2013,01-07,300,695
2013,01-07,400,75
2013,01-07,500,437
2013,01-07,600,1158
2013,01-07,700,1534
2013,01-07,800,322
2013,01-07,900,541
2013,01-08,0,5996
2013,01-08,100,172
2013,01-08,200,116
2013,01-08,300,638
2013,01-08,400,64
2013,01-08,500,289
2013,01-08,600,924
2013,01-08,700,1364
2013,01-08,800,299
2013,01-08,900,417
2013,01-09,0,5875
2013,01-09,100,183
2013,01-09,200,116
2013,01-09,300,639
2013,01-09,400,30
2013,01-09,500,438
2013,01-09,600,1095
2013,01-09,700,1494
2013,01-09,800,274
2013,01-09,900,545
2013,01-10,0,5816
2013,01-10,100,193
2013,01-10,200,130
2013,01-10,300,597
2013,01-10,400,68
2013,01-10,500,312
2013,01-10,600,1046
2013,01-10,700,1237
2013,01-10,800,302
2013,01-10,900,471
2013,01-11,0,4175
2013,01-11,100,198
2013,01-11,200,84
2013,01-11,300,487
2013,01-11,400,42
2013,01-11,500,244
2013,01-11,600,746
2013,01-11,700,1111
2013,01-11,800,278
2013,01-11,900,404
2013,01-12,0,6777
2013,01-12,100,262
2013,01-12,200,120
2013,01-12,300,801
2013,01-12,400,78
2013,01-12,500,437
2013,01-12,600,1279
2013,01-12,700,2103
2013,01-12,800,353
2013,01-12,900,615
2013,01-13,0,4410
2013,01-13,100,175
2013,01-13,200,107
2013,01-13,300,418
2013,01-13,400,54
2013,01-13,500,287
2013,01-13,600,769
2013,01-13,700,1155
2013,01-13,800,187
2013,01-13,900,356
2013,01-14,0,6080
2013,01-14,100,202
2013,01-14,200,176
2013,01-14,300,743
2013,01-14,400,82
2013,01-14,500,391
2013,01-14,600,1029
2013,01-14,700,1639
2013,01-14,800,278
2013,01-14,900,599
2013,01-15,0,5669
2013,01-15,100,190
2013,01-15,200,103
2013,01-15,300,645
2013,01-15,400,61
2013,01-15,500,373
2013,01-15,600,1015
2013,01-15,700,1332
2013,01-15,800,240
2013,01-15,900,509
2013,01-16,0,6025
2013,01-16,100,187
2013,01-16,200,132
2013,01-16,300,687
2013,01-16,400,35
2013,01-16,500,322
2013,01-16,600,949
2013,01-16,700,1480
2013,01-16,800,295
2013,01-16,900,527
2013,01-17,0,5463
2013,01-17,100,168
2013,01-17,200,108
2013,01-17,300,576
2013,01-17,400,42
2013,01-17,500,298
2013,01-17,600,984
2013,01-17,700,1412
2013,01-17,800,234
2013,01-17,900,498
2013,01-18,0,3990
2013,01-18,100,145
2013,01-18,200,89
2013,01-18,300,377
2013,01-18,400,46
2013,01-18,500,191
2013,01-18,600,627
2013,01-18,700,909
2013,01-18,800,240
2013,01-18,900,339
2013,01-19,0,6847
2013,01-19,100,227
2013,01-19,200,150
2013,01-19,300,690
2013,01-19,400,71
2013,01-19,500,451
2013,01-19,600,1117
2013,01-19,700,1831
2013,01-19,800,319
2013,01-19,900,608
2013,01-20,0,4453
2013,01-20,100,147
2013,01-20,200,96
2013,01-20,300,429
2013,01-20,400,30
2013,01-20,500,308
2013,01-20,600,724
2013,01-20,700,1334
2013,01-20,800,207
2013,01-20,900,447
2013,01-22,0,7122
2013,01-22,100,199
2013,01-22,200,160
2013,01-22,300,825
2013,01-22,400,75
2013,01-22,500,421
2013,01-22,600,1107
2013,01-22,700,1632
2013,01-22,800,306
2013,01-22,900,592
2013,01-23,0,5863
2013,01-23,100,190
2013,01-23,200,105
2013,01-23,300,576
2013,01-23,400,57
2013,01-23,500,335
2013,01-23,600,937
2013,01-23,700,1169
2013,01-23,800,309
2013,01-23,900,445
2013,01-24,0,5927
2013,01-24,100,170
2013,01-24,200,136
2013,01-24,300,579
2013,01-24,400,47
2013,01-24,500,357
2013,01-24,600,853
2013,01-24,700,1410
2013,01-24,800,243
2013,01-24,900,516
2013,01-25,0,4048
2013,01-25,100,103
2013,01-25,200,68
2013,01-25,300,441
2013,01-25,400,50
2013,01-25,500,243
2013,01-25,600,727
2013,01-25,700,949
2013,01-25,800,204
2013,01-25,900,404
2013,01-26,0,7239
2013,01-26,100,201
2013,01-26,200,141
2013,01-26,300,746
2013,01-26,400,82
2013,01-26,500,477
2013,01-26,600,1314
2013,01-26,700,1915
2013,01-26,800,305
2013,01-26,900,672
2013,01-27,0,4682
2013,01-27,100,147
2013,01-27,200,86
2013,01-27,300,541
2013,01-27,400,44
2013,01-27,500,278
2013,01-27,600,777
2013,01-27,700,1169
2013,01-27,800,194
2013,01-27,900,420
2013,01-28,0,5617
2013,01-28,100,176
2013,01-28,200,176
2013,01-28,300,695
2013,01-28,400,81
2013,01-28,500,361
2013,01-28,600,1049
2013,01-28,700,1353
2013,01-28,800,410
2013,01-28,900,528
2013,01-29,0,5353
2013,01-29,100,170
2013,01-29,200,97
2013,01-29,300,584
2013,01-29,400,48
2013,01-29,500,370
2013,01-29,600,855
2013,01-29,700,1293
2013,01-29,800,243
2013,01-29,900,514
2013,01-30,0,5804
2013,01-30,100,179
2013,01-30,200,136
2013,01-30,300,603
2013,01-30,400,62
2013,01-30,500,337
2013,01-30,600,894
2013,01-30,700,1453
2013,01-30,800,241
2013,01-30,900,378
2013,01-31,0,5384
2013,01-31,100,173
2013,01-31,200,116
2013,01-31,300,557
2013,01-31,400,71
2013,01-31,500,292
2013,01-31,600,953
2013,01-31,700,1327
2013,01-31,800,229
2013,01-31,900,414
2013,02-01,0,4383
2013,02-01,100,172
2013,02-01,200,97
2013,02-01,300,449
2013,02-01,400,47
2013,02-01,500,213
2013,02-01,600,742
2013,02-01,700,1259
2013,02-01,800,254
2013,02-01,900,391
2013,02-02,0,6768
2013,02-02,100,211
2013,02-02,200,170
2013,02-02,300,759
2013,02-02,400,75
2013,02-02,500,428
2013,02-02,600,1252
2013,02-02,700,1805
2013,02-02,800,359
2013,02-02,900,668
2013,02-03,0,3867
2013,02-03,100,118
2013,02-03,200,77
2013,02-03,300,412
2013,02-03,400,45
2013,02-03,500,288
2013,02-03,600,648
2013,02-03,700,1001
2013,02-03,800,162
2013,02-03,900,362
2013,02-04,0,6357
2013,02-04,100,215
2013,02-04,200,117
2013,02-04,300,625
2013,02-04,400,57
2013,02-04,500,356
2013,02-04,600,1130
2013,02-04,700,1468
2013,02-04,800,345
2013,02-04,900,601
2013,02-05,0,5795
2013,02-05,100,158
2013,02-05,200,133
2013,02-05,300,523
2013,02-05,400,67
2013,02-05,500,321
2013,02-05,600,938
2013,02-05,700,1322
2013,02-05,800,267
2013,02-05,900,488
2013,02-06,0,5779
2013,02-06,100,201
2013,02-06,200,143
2013,02-06,300,620
2013,02-06,400,70
2013,02-06,500,311
2013,02-06,600,1003
2013,02-06,700,1372
2013,02-06,800,284
2013,02-06,900,539
2013,02-07,0,5179
2013,02-07,100,167
2013,02-07,200,126
2013,02-07,300,553
2013,02-07,400,40
2013,02-07,500,317
2013,02-07,600,916
2013,02-07,700,1251
2013,02-07,800,277
2013,02-07,900,499
2013,02-08,0,3759
2013,02-08,100,158
2013,02-08,200,77
2013,02-08,300,407
2013,02-08,400,26
2013,02-08,500,185
2013,02-08,600,660
2013,02-08,700,945
2013,02-08,800,189
2013,02-08,900,293
2013,02-09,0,6690
2013,02-09,100,263
2013,02-09,200,161
2013,02-09,300,732
2013,02-09,400,74
2013,02-09,500,429
2013,02-09,600,1275
2013,02-09,700,1898
2013,02-09,800,341
2013,02-09,900,638
2013,02-10,0,4195
2013,02-10,100,124
2013,02-10,200,83
2013,02-10,300,485
2013,02-10,400,44
2013,02-10,500,274
2013,02-10,600,700
2013,02-10,700,1270
2013,02-10,800,209
2013,02-10,900,369
2013,02-11,0,6221
2013,02-11,100,184
2013,02-11,200,134
2013,02-11,300,701
2013,02-11,400,48
2013,02-11,500,382
2013,02-11,600,1101
2013,02-11,700,1405
2013,02-11,800,296
2013,02-11,900,578
2013,02-12,0,5696
2013,02-12,100,167
2013,02-12,200,118
2013,02-12,300,621
2013,02-12,400,45
2013,02-12,500,354
2013,02-12,600,879
2013,02-12,700,1333
2013,02-12,800,226
2013,02-12,900,412
2013,02-13,0,5228
2013,02-13,100,165
2013,02-13,200,105
2013,02-13,300,552
2013,02-13,400,61
2013,02-13,500,286
2013,02-13,600,828
2013,02-13,700,1218
2013,02-13,800,225
2013,02-13,900,436
2013,02-14,0,5392
2013,02-14,100,159
2013,02-14,200,135
2013,02-14,300,564
2013,02-14,400,63
2013,02-14,500,385
2013,02-14,600,853
2013,02-14,700,1376
2013,02-14,800,262
2013,02-14,900,460
2013,02-15,0,4085
2013,02-15,100,124
2013,02-15,200,99
2013,02-15,300,365
2013,02-15,400,41
2013,02-15,500,209
2013,02-15,600,675
2013,02-15,700,1055
2013,02-15,800,223
2013,02-15,900,332
2013,02-16,0,6743
2013,02-16,100,205
2013,02-16,200,161
2013,02-16,300,685
2013,02-16,400,66
2013,02-16,500,397
2013,02-16,600,1148
2013,02-16,700,1730
2013,02-16,800,346
2013,02-16,900,586
2013,02-17,0,4509
2013,02-17,100,123
2013,02-17,200,97
2013,02-17,300,470
2013,02-17,400,38
2013,02-17,500,327
2013,02-17,600,734
2013,02-17,700,1135
2013,02-17,800,160
2013,02-17,900,435
2013,02-19,0,7395
2013,02-19,100,219
2013,02-19,200,176
2013,02-19,300,839
2013,02-19,400,92
2013,02-19,500,546
2013,02-19,600,1292
2013,02-19,700,1668
2013,02-19,800,296
2013,02-19,900,629
2013,02-20,0,6026
2013,02-20,100,167
2013,02-20,200,146
2013,02-20,300,617
2013,02-20,400,53
2013,02-20,500,413
2013,02-20,600,992
2013,02-20,700,1485
2013,02-20,800,273
2013,02-20,900,405
2013,02-21,0,5886
2013,02-21,100,169
2013,02-21,200,141
2013,02-21,300,621
2013,02-21,400,56
2013,02-21,500,398
2013,02-21,600,907
2013,02-21,700,1216
2013,02-21,800,257
2013,02-21,900,491
2013,02-22,0,3815
2013,02-22,100,123
2013,02-22,200,105
2013,02-22,300,448
2013,02-22,400,39
2013,02-22,500,257
2013,02-22,600,673
2013,02-22,700,990
2013,02-22,800,200
2013,02-22,900,316
2013,02-23,0,6896
2013,02-23,100,198
2013,02-23,200,136
2013,02-23,300,772
2013,02-23,400,76
2013,02-23,500,415
2013,02-23,600,1245
2013,02-23,700,1822
2013,02-23,800,337
2013,02-23,900,657
2013,02-24,0,4618
2013,02-24,100,135
2013,02-24,200,86
2013,02-24,300,492
2013,02-24,400,50
2013,02-24,500,263
2013,02-24,600,756
2013,02-24,700,1277
2013,02-24,800,192
2013,02-24,900,431
2013,02-25,0,6191
2013,02-25,100,192
2013,02-25,200,149
2013,02-25,300,662
2013,02-25,400,67
2013,02-25,500,444
2013,02-25,600,1045
2013,02-25,700,1694
2013,02-25,800,385
2013,02-25,900,528
2013,02-26,0,5791
2013,02-26,100,170
2013,02-26,200,129
2013,02-26,300,585
2013,02-26,400,69
2013,02-26,500,363
2013,02-26,600,909
2013,02-26,700,1358
2013,02-26,800,251
2013,02-26,900,427
2013,02-27,0,5578
2013,02-27,100,149
2013,02-27,200,126
2013,02-27,300,597
2013,02-27,400,43
2013,02-27,500,361
2013,02-27,600,943
2013,02-27,700,1420
2013,02-27,800,267
2013,02-27,900,390
2013,02-28,0,5547
2013,02-28,100,163
2013,02-28,200,122
2013,02-28,300,500
2013,02-28,400,53
2013,02-28,500,366
2013,02-28,600,928
2013,02-28,700,1345
2013,02-28,800,269
2013,02-28,900,461
2013,03-01,0,4322
2013,03-01,100,133
2013,03-01,200,99
2013,03-01,300,472
2013,03-01,400,29
2013,03-01,500,282
2013,03-01,600,727
2013,03-01,700,1048
2013,03-01,800,211
2013,03-01,900,426
2013,03-02,0,7107
2013,03-02,100,247
